FLY524_P2_ul,FLY524_P1_ul,FLY524_P2_dl,FLY524_P1_dl,FLY526_P2_ul,FLY526_P1_ul,FLY526_P2_dl,FLY526_P1_dl
21.51855469,9.544921875,22.8013916,7.642578125,13.80084229,10.97509766,25.28430176,9.103027344
22.28411865,11.37878418,24.68426514,6.665039063,10.92480469,10.41967773,25.78088379,10.14147949
22.34619141,8.815795898,28.42932129,7.8203125,6.82800293,10.10864258,19.53222656,10.18566895
22.69793701,13.54406738,27.18786621,7.886962891,4.489929199,14.17431641,20.98059082,10.91479492
22.51171875,8.042480469,30.06390381,7.642578125,3.145019531,14.1965332,22.84277344,10.40661621
22.69793701,13.01379395,29.27764893,7.46484375,5.979675293,13.66333008,22.11859131,10.2298584
22.61517334,10.6496582,22.92553711,7.198242188,8.607421875,11.75268555,16.42858887,10.34033203
21.62200928,11.53344727,18.5390625,7.264892578,10.32476807,6.198486328,17.69073486,10.67175293
21.51855469,10.91479492,40.90594482,6.198486328,10.69720459,4.932128906,15.95269775,3.954956055
21.58062744,10.38452148,39.76794434,7.953613281,11.19378662,5.820800781,14.23535156,9.103027344
21.55993652,11.04736328,39.10583496,7.131591797,11.02825928,7.509277344,7.903930664,13.36730957
21.22888184,11.66601563,39.12652588,7.664794922,10.55236816,8.220214844,14.58709717,13.63244629
21.51855469,10.25195313,37.67816162,7.798095703,11.21447754,7.309326172,19.51153564,13.30102539
21.55993652,10.2298584,28.59484863,6.242919922,10.44891357,7.398193359,20.62884521,12.3067627
30.89154053,12.63818359,29.73284912,7.664794922,9.497131348,7.331542969,17.40106201,8.506469727
38.38165283,9.412353516,36.33325195,7.309326172,8.690185547,6.909423828,23.11175537,8.130859375
23.81524658,18.27233887,34.67797852,6.509521484,7.262512207,7.664794922,21.24957275,8.55065918
22.47033691,42.15673828,36.97467041,7.598144531,5.545166016,7.909179688,22.96691895,9.787963867
20.77368164,41.6706543,22.20135498,7.064941406,5.772766113,7.46484375,21.62200928,9.567016602
20.3805542,40.27868652,1.111282349,7.487060547,4.593383789,7.353759766,20.56677246,9.633300781
21.08404541,41.44970703,3.085327148,6.976074219,22.8013916,7.709228516,21.91168213,7.976196289
21.45648193,41.36132813,5.553588867,7.553710938,23.58764648,6.998291016,26.77404785,8.793701172
21.53924561,42.26721191,9.050292969,6.998291016,23.77386475,6.75390625,26.2567749,12.79284668
21.74615479,39.39489746,9.91418457,7.420410156,23.50488281,7.087158203,18.60113525,8.307617188
21.27026367,42.8416748,10.5723877,7.598144531,23.8359375,6.798339844,17.91833496,9.699584961
20.46331787,38.40063477,11.14831543,7.931396484,22.53240967,7.731445313,19.59429932,6.805175781
20.91851807,40.96362305,12.21789551,7.442626953,22.61517334,10.59741211,0,10.14147949
22.59448242,41.82531738,12.38244629,7.264892578,22.82208252,10.33081055,0,9.655395508
20.7322998,41.86950684,13.49316406,7.398193359,23.29797363,10.95288086,0,9.014648438
19.47015381,41.29504395,13.41088867,7.176025391,23.77386475,7.842529297,0,6.142333984
21.16680908,41.02990723,11.76538086,7.131591797,22.71862793,9.686523438,0,10.73803711
20.46331787,39.37280273,15.42663574,6.176269531,19.47015381,11.79711914,0,10.09729004
20.79437256,38.5111084,14.23364258,6.709472656,22.8013916,15.04077148,0,7.84362793
21.51855469,41.16247559,15.98199463,6.953857422,22.42895508,8.620117188,8.317749023,5.258544922
21.58062744,41.80322266,17.01043701,7.198242188,22.96691895,14.57421875,24.18768311,6.164428711
21.66339111,38.02502441,18.08001709,6.864990234,22.59448242,9.486572266,19.13909912,5.170166016
20.89782715,42.8416748,18.14172363,9.020019531,21.16680908,9.197753906,22.82208252,6.230712891
21.93237305,42.46606445,17.70977783,11.24169922,21.95306396,9.108886719,26.50506592,5.059692383
21.53924561,42.93005371,18.96447754,11.33056641,19.82189941,8.753417969,26.2567749,5.678344727
21.6427002,43.1730957,15.17980957,11.41943359,20.62884521,8.797851563,24.47735596,7.202880859
21.6427002,41.71484375,13.94567871,11.57495117,22.5737915,9.086669922,21.22888184,9.567016602
21.53924561,41.36132813,13.57543945,10.61962891,23.11175537,11.81933594,20.09088135,12.77075195
21.37371826,37.47265625,14.60388184,11.19726563,12.91113281,7.998046875,22.65655518,12.37304688
21.47717285,32.39086914,14.48046875,11.19726563,7.365966797,7.731445313,23.33935547,12.88122559
20.42193604,29.34179688,12.01220703,11.30834961,3.496765137,6.687255859,22.51171875,14.67089844
21.58062744,40.3449707,15.38549805,9.131103516,4.510620117,6.598388672,23.42211914,8.815795898
21.66339111,43.48242188,16.98986816,8.975585938,12.72491455,8.353515625,24.74633789,6.805175781
20.98059082,41.56018066,18.05944824,7.687011719,20.42193604,7.909179688,24.20837402,7.644775391
21.47717285,42.64282227,13.02008057,8.620117188,23.44281006,9.664306641,23.27728271,9.434448242
21.37371826,40.30078125,17.66864014,11.48608398,20.48400879,12.61914063,17.25622559,7.887817383
21.20819092,42.70910645,18.55310059,10.84179688,20.58746338,13.90771484,13.30426025,9.677490234
21.62200928,32.61181641,18.88220215,10.61962891,22.20135498,7.886962891,21.43579102,15.9744873
21.66339111,33.87121582,18.88220215,11.57495117,22.63586426,8.486816406,21.84960938,6.650512695
21.66339111,37.40637207,20.89794922,11.59716797,21.00128174,8.597900391,20.89782715,8.594848633
21.80822754,43.48242188,22.27606201,11.19726563,18.39422607,15.90722656,20.83575439,9.346069336
21.74615479,41.0078125,22.17321777,10.48632813,22.32550049,15.04077148,23.81524658,7.423828125
21.43579102,40.98571777,22.31719971,11.73046875,21.87030029,12.88574219,23.19451904,8.882080078
21.51855469,38.5111084,23.51019287,11.46386719,18.14593506,13.06347656,27.47753906,9.986816406
21.82891846,42.99633789,23.01654053,11.21948242,12.51800537,7.642578125,25.24291992,7.468017578
21.62200928,42.95214844,23.6541748,11.19726563,5.669311523,7.264892578,23.21520996,10.07519531
21.62200928,34.82128906,24.45635986,10.90844727,3.724365234,7.064941406,23.89801025,15.57678223
21.68408203,36.63305664,29.33117676,11.50830078,2.938110352,7.331542969,17.21484375,7.202880859
21.78753662,38.5994873,27.45941162,10.46411133,8.25567627,7.664794922,21.39440918,11.02526855
21.80822754,41.89160156,27.13031006,10.84179688,19.30462646,7.664794922,24.45666504,9.920532227
21.00128174,38.99719238,26.73950195,11.59716797,16.30444336,7.487060547,21.4151001,10.9810791
21.72546387,36.47839355,23.92156982,11.64160156,18.04248047,6.931640625,24.51873779,9.787963867
21.29095459,42.35559082,14.04852295,11.26391602,23.31866455,7.131591797,22.71862793,15.86401367
21.72546387,42.51025391,19.84893799,11.10839844,21.74615479,6.953857422,22.61517334,12.04162598
21.49786377,42.62072754,19.35528564,10.81958008,20.17364502,7.176025391,25.11877441,15.2232666
21.53924561,43.26147461,20.42486572,10.6640625,21.89099121,7.598144531,24.72564697,12.85913086
21.68408203,33.34094238,11.76538086,10.79736328,22.20135498,6.265136719,23.42211914,15.5546875
21.60131836,22.13891602,18.3885498,11.73046875,24.0635376,7.176025391,23.85662842,15.93029785
21.00128174,40.80895996,19.47869873,11.375,23.64971924,6.04296875,23.23590088,15.26745605
21.45648193,38.04711914,18.59423828,11.59716797,23.8359375,5.998535156,22.94622803,13.85339355
21.27026367,41.56018066,17.73034668,11.64160156,21.97375488,5.643066406,27.39477539,10.8927002
21.66339111,41.07409668,13.69885254,11.13061523,20.17364502,6.309570313,20.75299072,10.60546875
21.68408203,41.95788574,10.71636963,11.3972168,21.78753662,7.220458984,20.91851807,12.41723633
39.70587158,43.90222168,9.893615723,10.30859375,21.84960938,6.953857422,22.36688232,9.854248047
43.20263672,41.6706543,15.05639648,10.39746094,20.77368164,6.176269531,16.32513428,13.3894043
44.4440918,43.12890625,18.01831055,11.19726563,24.31182861,6.731689453,23.8359375,11.93115234
44.40270996,42.73120117,11.51855469,11.55273438,23.17382813,7.842529297,15.64233398,14.29528809
43.43023682,42.7532959,9.749633789,11.15283203,23.44281006,7.709228516,15.55957031,9.500732422
43.57507324,38.33435059,10.67523193,11.15283203,23.75317383,7.109375,14.91815186,13.01379395
41.46459961,39.77050781,12.46472168,11.30834961,23.19451904,5.998535156,16.98724365,7.688964844
43.49230957,40.03564453,11.3951416,11.3527832,23.31866455,5.33203125,17.67004395,9.611206055
44.81652832,40.83105469,26.67779541,11.44165039,23.21520996,6.287353516,17.04931641,7.468017578
0.641418457,39.54956055,29.18719482,11.64160156,23.2565918,6.176269531,20.11157227,4.728271484
0.000564575,39.2623291,22.23492432,11.26391602,23.81524658,5.198730469,17.19415283,5.369018555
5.656433105,43.21728516,15.40606689,11.10839844,23.67041016,6.220703125,19.49084473,4.905029297
10.34613037,37.0970459,20.38372803,10.01977539,23.2565918,6.531738281,20.54608154,8.661132813
15.77630615,35.72717285,23.75701904,11.53051758,23.36004639,7.064941406,18.60113525,6.716796875
23.6953125,39.06347656,21.74127197,11.13061523,23.77386475,7.398193359,22.32550049,6.849365234
30.03051758,39.30651855,24.35351563,11.44165039,22.59448242,7.46484375,23.42211914,11.24621582
39.98583984,39.52746582,21.16534424,10.84179688,21.80822754,8.042480469,20.69091797,12.61608887
41.11712646,36.19116211,20.77453613,11.19726563,22.28411865,7.575927734,19.73913574,10.73803711
41.42565918,39.74841309,19.27301025,11.15283203,23.81524658,6.976074219,23.21520996,9.014648438
41.34338379,38.22387695,17.62750244,11.15283203,23.8359375,6.953857422,22.61517334,10.20776367
27.1920166,27.57421875,21.55615234,11.28613281,23.40142822,7.775878906,23.52557373,11.00317383
19.91064453,40.63220215,25.58764648,10.86401367,23.42211914,7.798095703,21.27026367,11.51135254
20.77453613,41.07409668,24.41522217,9.59765625,23.77386475,10.04199219,21.80822754,10.2298584
20.89794922,42.04626465,25.09399414,11.10839844,23.50488281,10.21972656,21.04266357,11.88696289
20.95965576,38.88671875,19.45812988,11.55273438,23.62902832,12.57470703,22.18066406,11.26831055
21.22705078,43.06262207,17.46295166,11.19726563,23.64971924,11.50830078,20.77368164,9.96472168
21.0625,39.99145508,19.41699219,8.042480469,23.44281006,10.41967773,18.3114624,11.66601563
21.1036377,38.88671875,20.73339844,1.392532349,23.21520996,14.1965332,25.28430176,9.036743164
21.16534424,41.11828613,18.14172363,4.065429688,22.55310059,14.17431641,21.66339111,8.373901367
20.98022461,39.35070801,14.97412109,7.00402832,23.19451904,14.12988281,18.95288086,8.351806641
20.77453613,41.27294922,19.41699219,12.3067627,12.55938721,14.59643555,18.66320801,8.086669922
21.04193115,41.38342285,29.76312256,18.7142334,13.22149658,16.57373047,22.51171875,8.793701172
21.0625,27.48583984,28.65240479,26.00549316,10.09716797,14.72973633,29.79492188,7.114501953
20.91851807,38.8425293,26.10186768,37.07495117,10.71789551,15.59619141,27.53961182,8.926269531
21.1036377,38.99719238,24.97058105,37.67150879,9.848876953,11.75268555,26.46368408,8.152954102
20.95965576,39.90307617,29.02264404,36.96447754,10.26269531,8.753417969,30.1673584,7.114501953
21.0213623,38.31225586,24.82659912,36.92028809,10.07647705,10.44189453,24.95324707,7.357543945
21.18591309,38.88671875,23.11938477,37.34008789,10.30407715,7.775878906,25.61535645,6.783081055
21.04193115,37.62731934,31.1206665,36.36791992,9.828186035,7.842529297,34.84350586,7.13659668
21.12420654,41.69274902,30.79156494,38.86462402,10.15924072,9.331054688,35.71252441,7.688964844
21.00079346,38.66577148,25.34082031,34.07006836,10.17993164,9.353271484,36.10565186,7.909912109
20.95965576,40.65429688,27.47998047,31.75012207,10.53167725,9.264404297,33.29168701,10.58337402
21.0213623,39.1739502,30.54473877,36.4342041,10.69720459,8.908935547,36.33325195,10.8927002
21.1036377,39.37280273,23.6541748,33.40722656,10.55236816,10.93066406,29.7121582,8.992553711
21.08306885,36.63305664,18.28570557,34.18054199,10.26269531,9.353271484,13.42840576,8.727416992
21.32989502,36.25744629,20.32202148,37.38427734,10.26269531,13.46337891,16.36651611,9.633300781
21.24761963,41.4276123,23.88043213,39.37280273,9.786804199,11.90820313,26.56713867,9.854248047
20.5894165,40.36706543,21.72070313,36.74353027,8.214294434,8.597900391,30.08459473,8.882080078
20.95965576,40.98571777,20.54827881,37.27380371,9.745422363,9.575439453,34.80212402,8.197143555
21.08306885,37.53894043,16.7019043,36.92028809,8.897094727,9.131103516,4.28302002,7.887817383
21.00079346,35.3515625,32.72503662,36.74353027,6.683166504,8.575683594,0.021057129,9.765869141
20.73339844,39.72631836,22.33776855,36.25744629,5.752075195,7.798095703,26.50506592,6.274902344
21.04193115,34.09216309,25.25952148,37.7598877,5.234802246,8.620117188,36.66430664,8.815795898
21.14477539,33.5177002,27.33599854,34.79919434,4.014038086,9.042236328,40.16107178,7.00402832
20.65112305,40.63220215,29.35174561,36.39001465,3.745056152,8.975585938,38.09197998,6.893554688
21.16534424,41.62646484,26.328125,35.24108887,3.993347168,8.775634766,39.35412598,6.783081055
20.95965576,36.98657227,28.9609375,35.32946777,6.083129883,8.17578125,38.29888916,10.07519531
21.14477539,37.40637207,32.86901855,35.17480469,5.358947754,8.131347656,40.88525391,8.926269531
21.14477539,42.55444336,25.4230957,36.36791992,6.269348145,8.820068359,40.22314453,9.810058594
21.0213623,42.70910645,29.20776367,36.94238281,8.979858398,7.975830078,35.56768799,9.96472168
20.77453613,38.02502441,22.89312744,36.52258301,13.65600586,8.242431641,33.043396,11.82067871
20.83624268,39.04138184,27.2331543,35.85974121,17.85626221,7.553710938,33.68481445,7.224975586
21.16534424,39.2623291,20.93908691,36.4342041,18.89080811,7.931396484,36.06427002,11.11364746
20.95965576,38.53320313,24.25067139,38.15759277,19.69775391,7.087158203,36.43670654,9.213500977
21.0213623,37.67150879,25.66992188,37.31799316,19.18048096,6.731689453,35.21594238,8.749511719
21.04193115,35.72717285,27.10974121,39.48327637,18.78735352,6.309570313,38.4644165,8.130859375
20.81567383,37.4284668,37.25018311,38.75415039,18.04248047,6.442871094,36.68499756,6.36328125
21.14477539,35.43994141,30.70928955,37.60522461,18.58044434,6.154052734,35.94012451,7.0703125
21.20648193,34.75500488,30.42132568,36.52258301,19.32531738,8.197998047,35.52630615,6.716796875
21.12420654,40.47753906,30.03051758,37.71569824,19.30462646,6.776123047,34.36761475,8.130859375
21.0625,39.77050781,30.44189453,36.69934082,17.81488037,6.75390625,36.37463379,7.026123047
21.18591309,41.4276123,29.8659668,37.47265625,18.0838623,7.886962891,35.54699707,8.462280273
21.0625,28.48010254,24.82659912,36.61096191,18.7666626,7.709228516,34.80212402,7.335449219
21.20648193,39.2623291,33.753479,37.49475098,19.3460083,7.420410156,33.53997803,9.058837891
21.12420654,42.17883301,35.06988525,36.52258301,19.1184082,6.976074219,31.78125,9.677490234
21.14477539,39.88098145,31.05895996,34.02587891,18.72528076,7.353759766,32.02954102,7.799438477
21.14477539,36.63305664,30.21563721,38.68786621,18.35284424,7.687011719,34.2020874,6.584228516
21.18591309,37.07495117,31.82000732,33.05371094,18.93218994,6.976074219,37.11950684,6.849365234
21.1036377,37.14123535,27.47998047,33.20837402,19.96673584,7.042724609,36.39532471,6.937744141
21.26818848,37.07495117,26.8012085,35.92602539,19.32531738,6.04296875,33.58135986,5.324829102
21.30932617,35.52832031,35.29614258,41.3392334,19.63568115,4.709960938,35.83666992,5.833007813
21.20648193,38.95300293,38.69000244,37.11914063,19.07702637,3.954589844,41.58874512,6.208618164
21.22705078,37.67150879,34.699646,23.59716797,19.5736084,5.020996094,40.36798096,7.379638672
21.18591309,39.72631836,34.32940674,33.62817383,19.05633545,5.576416016,33.89172363,9.213500977
21.26818848,42.48815918,28.9609375,32.65600586,19.5736084,6.509521484,38.87823486,7.026123047
20.85681152,40.32287598,31.82000732,29.62902832,18.68389893,5.731933594,39.54034424,6.120239258
11.53912354,40.76477051,27.10974121,30.15930176,18.47698975,6.887207031,39.76794434,7.114501953
11.84765625,38.95300293,24.6003418,25.7845459,19.09771729,6.75390625,33.6227417,6.694702148
10.42840576,43.06262207,29.88653564,27.08813477,16.71826172,8.042480469,39.2713623,7.622680664
11.8682251,41.4276123,32.33422852,33.47351074,17.89764404,9.2421875,39.47827148,6.319091797
11.08660889,41.25085449,34.59680176,30.57910156,18.45629883,6.620605469,38.23681641,6.319091797
15.61175537,40.2565918,24.37408447,28.89990234,19.38739014,6.198486328,32.98132324,5.612060547
27.85021973,37.27380371,31.53204346,29.47436523,15.74578857,7.375976563,34.96765137,7.114501953
32.4987793,38.97509766,20.73339844,25.0333252,16.28375244,7.220458984,37.98852539,6.584228516
25.60821533,41.47180176,21.22705078,19.26660156,14.91815186,7.442626953,37.32641602,7.490112305
22.46118164,37.07495117,24.90887451,26.46948242,15.45611572,7.598144531,39.29205322,6.628417969
22.25549316,35.99230957,28.487854,28.56848145,16.57342529,8.086914063,35.38146973,7.202880859
22.00866699,38.99719238,28.98150635,28.63476563,14.48364258,4.798828125,42.29223633,7.733154297
22.02923584,38.73205566,28.61126709,27.92773438,10.92480469,5.865234375,31.13983154,7.77734375
22.37890625,42.86376953,35.74865723,25.91711426,10.8213501,4.754394531,37.18157959,9.19140625
22.44061279,42.93005371,36.36572266,27.41955566,9.104003906,8.975585938,37.01605225,9.390258789
22.33776855,39.01928711,37.90838623,25.69616699,8.379821777,9.619873047,42.93365479,8.705322266
21.65899658,40.65429688,35.06988525,27.06604004,6.662475586,13.10791016,35.15386963,9.323974609
21.76184082,39.61584473,30.99725342,31.72802734,7.179748535,9.264404297,48.06500244,8.329711914
21.84411621,39.08557129,29.10491943,29.38598633,5.214111328,7.975830078,42.76812744,8.175048828
21.59729004,40.56591797,26.34869385,26.40319824,5.524475098,8.975585938,32.83648682,8.064575195
22.04980469,39.94726563,21.74127197,25.65197754,4.820983887,8.931152344,21.20819092,8.882080078
21.9263916,40.56591797,24.5592041,20.10620117,3.372619629,10.10864258,28.0982666,7.468017578
21.24761963,40.6763916,25.25854492,26.31481934,4.07611084,13.64111328,25.59466553,7.821533203
21.57672119,41.31713867,23.83929443,32.45715332,3.538146973,11.26391602,33.18823242,8.462280273
21.45330811,40.27868652,32.8895874,26.29272461,3.393310547,8.442382813,26.9395752,7.77734375
21.47387695,37.25170898,33.7946167,26.24853516,3.910583496,9.486572266,19.86328125,7.180786133
21.82354736,38.70996094,30.70928955,32.34667969,3.76574707,10.6862793,25.49121094,7.114501953
21.86468506,38.73205566,37.84667969,27.77307129,4.117492676,9.331054688,26.81542969,6.760986328
21.30932617,37.27380371,36.73596191,33.20837402,3.703674316,10.55297852,18.72528076,7.13659668
21.59729004,40.85314941,30.7298584,30.46862793,3.165710449,8.553466797,26.31884766,6.274902344
22.31719971,42.53234863,34.72021484,30.46862793,3.165710449,9.753173828,25.26361084,7.71105957
21.9675293,39.28442383,31.32635498,28.06030273,3.207092285,10.41967773,22.40826416,7.092407227
21.47387695,38.8425293,36.24230957,29.82788086,4.531311035,8.731201172,24.37390137,7.202880859
21.90582275,41.84741211,39.88299561,30.51281738,5.958984375,7.842529297,23.6083374,7.13659668
21.41217041,39.68212891,33.753479,33.03161621,5.938293457,8.17578125,15.37335205,7.269165039
21.61785889,36.12487793,31.61431885,30.75585938,6.041748047,7.687011719,8.524658203,6.849365234
22.11151123,36.98657227,32.62219238,24.87866211,6.745239258,7.731445313,18.14593506,8.263427734
22.02923584,36.69934082,30.79156494,27.81726074,6.765930176,7.975830078,22.73931885,7.357543945
20.1986084,36.36791992,36.83880615,33.56188965,7.655639648,10.57519531,23.44281006,6.738891602
21.51501465,39.43908691,34.47338867,32.61181641,7.076293945,10.26416016,17.58728027,6.959838867
22.21435547,39.50537109,30.66815186,35.74926758,5.731384277,7.353759766,26.89819336,7.379638672
21.45330811,35.04223633,27.02746582,34.31311035,5.421020508,7.998046875,22.55310059,6.473754883
21.80297852,39.19604492,24.29180908,35.97021484,6.807312012,8.131347656,24.47735596,4.485229492
21.57672119,40.45544434,30.17303467,33.67236328,7.407348633,9.842041016,34.53314209,5.01550293
21.18591309,39.39489746,27.04162598,39.01928711,6.62109375,8.042480469,20.77368164,5.391113281
21.72070313,41.97998047,26.04016113,31.37451172,7.262512207,7.620361328,21.78753662,8.086669922
21.59729004,41.56018066,30.47662354,40.23449707,7.200439453,8.17578125,29.05004883,9.169311523
21.1036377,41.80322266,17.5246582,42.31140137,8.110839844,10.6640625,24.62219238,7.092407227
22.21435547,43.65917969,24.90246582,42.73120117,8.15222168,12.86352539,25.18084717,9.213500977
21.82354736,41.3392334,28.89282227,38.26806641,7.924621582,10.90844727,26.75335693,9.412353516
19.66381836,42.46606445,29.73614502,28.85571289,8.400512695,10.75292969,31.82263184,6.915649414
19.93121338,40.54382324,36.44799805,33.67236328,8.214294434,11.64160156,31.63641357,8.175048828
21.45330811,42.13464355,30.2979126,39.83679199,9.290222168,11.41943359,35.87805176,7.578491211
21.14477539,39.79260254,33.54205322,42.95214844,9.517822266,11.64160156,36.31256104,8.329711914
19.64324951,40.41125488,30.62701416,42.97424316,9.041931152,12.26367188,34.09863281,6.650512695
22.19378662,41.53808594,35.82452393,42.39978027,9.145385742,11.46386719,35.91943359,8.749511719
13.73999023,41.53808594,29.75671387,37.38427734,8.586730957,13.37451172,29.09143066,8.152954102
18.30627441,40.87524414,30.49719238,38.35644531,7.324584961,9.686523438,29.79492188,6.849365234
20.83624268,40.69848633,28.24102783,35.37365723,6.82800293,6.998291016,21.47717285,6.517944336
21.74127197,41.47180176,26.30114746,38.42272949,7.655639648,8.086914063,20.81506348,6.760986328
21.78240967,38.88671875,20.87097168,40.6763916,6.600402832,9.086669922,20.23571777,7.666870117
21.86468506,39.28442383,27.72680664,34.73291016,6.496948242,7.931396484,19.15979004,7.0703125
22.17321777,43.65917969,29.76312256,31.79431152,6.455566406,7.242675781,21.95306396,7.84362793
22.04980469,42.0020752,30.54473877,34.07006836,5.876220703,7.398193359,22.42895508,8.307617188
21.4944458,39.77050781,31.5526123,37.07495117,6.186584473,6.553955078,21.24957275,8.683227539
21.0213623,42.90795898,25.18469238,31.66174316,5.710693359,7.109375,9.083312988,7.954101563
20.42486572,39.1739502,18.79992676,28.48010254,5.441711426,7.931396484,21.51855469,7.13659668
21.51501465,39.72631836,19.3694458,25.16589355,5.876220703,8.331298828,17.46313477,8.528564453
21.4944458,41.25085449,23.7364502,23.46459961,5.317565918,7.975830078,14.89746094,6.871459961
20.23974609,43.12890625,18.0736084,30.97680664,5.317565918,8.131347656,4.17956543,7.954101563
20.73339844,36.03649902,19.95178223,30.64538574,3.807128906,8.242431641,6.72454834,7.313354492
20.07519531,38.06921387,21.73486328,27.57421875,3.910583496,7.798095703,15.33197021,8.506469727
21.72070313,42.06835938,20.4730835,25.23217773,15.58026123,8.153564453,18.0838623,6.36328125
22.00866699,43.76965332,34.88476563,30.75585938,21.31164551,8.375732422,19.61499023,6.893554688
18.55310059,43.46032715,35.9954834,34.04797363,21.16680908,8.642333984,18.24938965,7.224975586
16.74304199,44.05688477,40.84973145,34.18054199,22.8013916,7.886962891,17.91833496,6.672607422
21.22705078,42.8416748,45.6628418,33.40722656,23.42211914,8.286865234,16.28375244,6.120239258
15.85858154,40.89733887,27.80908203,25.49731445,23.3807373,7.731445313,23.6083374,6.981933594
5.286193848,42.55444336,21.81207275,24.32629395,23.54626465,8.064697266,23.0289917,6.42956543
8.186401367,20.92370605,24.25067139,27.35327148,23.8359375,7.642578125,16.53204346,6.628417969
22.97540283,0.663406372,13.98681641,26.60205078,23.77386475,8.397949219,9.704040527,7.224975586
22.3994751,7.512207031,21.4944458,25.7845459,23.52557373,7.375976563,14.87677002,6.981933594
21.9263916,8.594848633,14.80957031,27.22070313,23.46350098,7.975830078,20.04949951,8.948364258
22.3583374,11.22412109,16.37280273,21.78540039,22.84277344,8.375732422,19.8012085,7.84362793
22.48175049,16.48266602,19.14959717,28.74523926,23.98077393,8.286865234,14.58709717,7.379638672
22.23492432,25.69616699,11.27172852,29.49645996,23.58764648,8.53125,15.37335205,6.319091797
22.37890625,32.39086914,13.637146,21.52026367,23.44281006,8.53125,22.53240967,6.783081055
22.02923584,38.79833984,13.78112793,27.39746094,22.98760986,8.708984375,14.93884277,7.976196289
22.33776855,36.58886719,15.52947998,28.81152344,23.44281006,8.309082031,14.73193359,8.108764648
22.27606201,36.54467773,17.50408936,29.23132324,23.8359375,8.020263672,16.53204346,7.224975586
22.44061279,38.37854004,9.317687988,33.95959473,23.64971924,7.886962891,16.61480713,6.981933594
22.3583374,38.97509766,12.34130859,32.39086914,23.36004639,10.41967773,22.47033691,9.12512207
22.09094238,40.98571777,10.4901123,24.7019043,23.52557373,12.75244141,23.87731934,11.42297363
22.21435547,42.13464355,12.85552979,21.05627441,23.58764648,12.88574219,23.75317383,7.158691406
22.66687012,37.16333008,13.45202637,25.67407227,23.6083374,11.46386719,25.222229,8.042480469
22.33776855,37.53894043,12.48529053,24.7019043,22.92553711,14.1965332,25.9050293,7.688964844
22.00866699,34.2689209,15.85858154,25.98339844,21.58062744,8.464599609,24.08422852,8.020385742
22.44061279,38.75415039,13.24633789,29.14294434,22.67724609,7.886962891,14.60778809,7.998291016
22.56402588,42.11254883,12.27960205,26.69042969,21.45648193,8.309082031,7.096984863,9.235595703
22.3583374,40.03564453,12.17675781,33.98168945,20.11157227,9.686523438,10.05578613,9.147216797
22.60516357,39.99145508,11.78594971,29.45227051,11.38000488,8.975585938,3.020874023,5.810913086
22.48175049,36.23535156,17.5246582,35.30737305,8.214294434,8.575683594,3.207092285,7.313354492
22.29663086,40.32287598,18.16229248,33.89331055,8.628112793,8.486816406,7.324584961,7.180786133
22.48175049,37.29589844,14.23364258,31.57336426,8.421203613,9.864257813,14.44226074,8.683227539
21.41217041,41.4276123,15.59118652,31.79431152,7.614257813,10.70849609,12.2076416,7.224975586
20.03405762,38.64367676,13.24633789,30.38024902,6.890075684,10.13085938,14.00775146,8.020385742
18.3885498,42.88586426,15.63232422,30.7779541,9.021240234,8.864501953,5.60723877,9.633300781
16.37280273,43.19519043,19.43756104,37.36218262,7.63494873,7.487060547,4.924438477,8.219238281
16.49621582,37.14123535,23.77758789,27.8614502,6.021057129,8.420166016,6.952148438,8.285522461
21.51501465,40.03564453,16.49621582,27.50793457,5.772766113,7.842529297,10.63513184,6.009765625
22.31719971,38.99719238,13.43145752,27.48583984,4.469238281,6.709472656,25.76019287,9.080932617
21.78240967,40.94152832,11.21002197,38.35644531,3.579528809,4.687744141,28.0982666,8.042480469
20.67169189,42.90795898,11.90936279,38.20178223,4.158874512,6.220703125,21.55993652,9.390258789
18.63537598,43.32775879,10.11987305,27.66259766,5.648620605,7.020507813,11.11102295,7.622680664
16.76361084,43.57080078,9.749633789,32.9432373,8.214294434,8.042480469,17.91833496,6.076049805
15.59118652,41.7590332,7.754455566,29.56274414,16.24237061,8.420166016,16.86309814,6.672607422
9.975891113,35.39575195,8.672607422,19.17822266,19.1184082,8.931152344,15.6630249,5.170166016
18.3885498,36.05859375,8.762329102,18.00720215,18.12524414,8.064697266,21.10473633,5.766723633
20.91851807,39.83679199,7.919006348,26.04968262,17.71142578,7.731445313,18.45629883,8.661132813
21.94696045,40.0135498,9.934753418,30.91052246,16.80102539,7.487060547,8.172912598,6.915649414
22.07037354,39.74841309,8.412658691,29.91625977,14.79400635,7.487060547,10.98687744,7.622680664
21.5355835,41.7590332,6.945861816,29.16503906,12.45593262,7.8203125,13.03527832,6.805175781
21.82354736,42.0020752,7.055114746,25.69616699,8.669494629,7.242675781,16.42858887,7.13659668
22.02923584,40.41125488,10.20214844,25.34265137,9.435058594,7.687011719,16.24237061,10.8927002
21.82354736,43.06262207,13.43145752,28.06030273,8.297058105,7.375976563,9.331604004,10.6496582
22.15264893,41.09619141,12.78741455,29.0324707,9.683349609,6.576171875,2.75189209,10.00891113
21.63842773,34.20263672,9.83190918,29.0324707,9.083312988,7.042724609,18.51837158,10.91479492
