flight_ts,offset_time,flight,lng,lat,vel_n,vel_e,vel_d,vel_comp,distance_travelled,flight_time,relative_height,height_msl,start_ts,end_ts,pi,provider,duration,target_phys_cell,dl_freq,ul_freq,handover_type,ho
Rural-Day1-P2,34.096,FLY526-01-F1,11.0730822898079,48.1110692800435,-0.41881844,-3.1388237,0.046865664,3.166989,6.78673551346729,34100,42.7999992370605,649.491,2021-05-26 06:47:30.475932,2021-05-26 06:47:30.480079,1,P2,0.004147,158,1600,19600,0,1
Rural-Day1-P2,39.103,FLY526-01-F1,11.0725584511067,48.1110034363515,-1.8220017,-8.845027,0.21485205,9.033291,46.3758739300456,39200,42.9000015258789,649.231,2021-05-26 06:47:35.897331,2021-05-26 06:47:35.900735,1,P2,0.003404,218,1600,19600,0,1
Rural-Day1-P2,58.04,FLY526-01-F1,11.0724591171447,48.1109692879395,1.9601694,7.4135394,0.053875513,7.66849,183.389314225481,58100,42.9000015258789,647.94,2021-05-26 06:47:54.422976,2021-05-26 06:47:54.425495,1,P2,0.002519,158,1600,19600,0,1
Rural-Day1-P2,66.056,FLY526-01-F1,11.0728929385707,48.111049718973,-0.048967954,-0.18785062,-3.4273448,3.4328382,217.398652537549,66100,46.7999992370605,650.637,2021-05-26 06:48:02.592385,2021-05-26 06:48:02.594283,1,P2,0.001898,218,1600,19600,0,1
Rural-Day1-P2,67.857,FLY526-01-F1,11.0728893266748,48.111048829534,-0.00064628193,-0.05885565,-3.482339,3.4828362,217.715717049846,67900,53.2999992370605,656.9,2021-05-26 06:48:04.712990,2021-05-26 06:48:04.714589,1,P2,0.001599,213,1600,19600,0,1
Rural-Day1-P2,68.859,FLY526-01-F1,11.0728888175957,48.111049054848,-0.017279105,0.0072570406,-3.530613,3.5306628,217.764064602588,68900,56.7999992370605,660.427,2021-05-26 06:48:05.405168,2021-05-26 06:48:05.407086,1,P2,0.001918,218,1600,19600,0,1
Rural-Day1-P2,68.859,FLY526-01-F1,11.0728888175957,48.111049054848,-0.017279105,0.0072570406,-3.530613,3.5306628,217.764064602588,68900,56.7999992370605,660.427,2021-05-26 06:48:05.820296,2021-05-26 06:48:05.822825,1,P2,0.002529,158,1600,19600,0,1
Rural-Day1-P2,71.06,FLY526-01-F1,11.072890288588,48.1110493063945,-0.015278657,0.027556032,-2.9708695,2.9710367,217.912234113478,71100,64.4000015258789,667.981,2021-05-26 06:48:07.421987,2021-05-26 06:48:07.425147,1,P2,0.00316,213,1600,19600,0,1
Rural-Day1-P2,73.063,FLY526-01-F1,11.0728908848059,48.1110502596352,0.018854335,0.04797682,-2.8785884,2.8790498,218.057507764635,73100,71.0999984741211,674.601,2021-05-26 06:48:09.463454,2021-05-26 06:48:09.465169,1,P2,0.001715,158,1600,19600,0,1
Rural-Day1-P2,77.068,FLY526-01-F1,11.0728949581061,48.1110517440665,0.117482774,0.122500144,-2.0411901,2.0482347,218.532869234602,77100,79.5999984741211,683.401,2021-05-26 06:48:13.108976,2021-05-26 06:48:13.110811,1,P2,0.001835,217,1600,19600,0,1
Rural-Day1-P2,83.88,FLY526-01-F1,11.0723995777749,48.1109813620961,-1.8726426,-8.839965,0.275836,9.040346,256.324964269502,83900,80.9000015258789,684.46,2021-05-26 06:48:20.673480,2021-05-26 06:48:20.675112,1,P2,0.001632,158,1600,19600,0,1
Rural-Day1-P2,92.899,FLY526-01-F1,11.071483853631,48.1108412676779,-1.2630552,-5.5985126,0.06918578,5.7396374,326.097046774803,92900,80.8000030517578,683.474,2021-05-26 06:48:29.319965,2021-05-26 06:48:29.321686,1,P2,0.001721,218,1600,19600,0,1
Rural-Day1-P2,105.92,FLY526-01-F1,11.0722450876553,48.1109654017816,1.6295878,9.35961,-0.044427324,9.500517,413.101242724352,106000,80.5999984741211,683.145,2021-05-26 06:48:42.494037,2021-05-26 06:48:42.495632,1,P2,0.001595,158,1600,19600,0,1
Rural-Day1-P2,118.845,FLY526-01-F1,11.0726643546528,48.1110107970128,0.054586183,0.1606697,-3.6467757,3.6507215,446.589882698877,118900,99.0999984741211,700.711,2021-05-26 06:48:55.099914,2021-05-26 06:48:55.101697,1,P2,0.001783,213,1600,19600,0,1
Rural-Day1-P2,119.845,FLY526-01-F1,11.0726643959128,48.1110100171738,-0.083499156,-0.00115623,-2.3188465,2.3203497,446.725562189656,119900,101.800003051758,703.641,2021-05-26 06:48:56.525179,2021-05-26 06:48:56.526954,1,P2,0.001775,158,1600,19600,0,1
Rural-Day1-P2,121.851,FLY526-01-F1,11.0726656549086,48.1110105368982,0.02321037,0.11737916,-3.4530659,3.4551382,447.106785697604,121900,108.300003051758,709.727,2021-05-26 06:48:58.283374,2021-05-26 06:48:58.285894,1,P2,0.00252,217,1600,19600,0,1
Rural-Day1-P2,121.851,FLY526-01-F1,11.0726656549086,48.1110105368982,0.02321037,0.11737916,-3.4530659,3.4551382,447.106785697604,121900,108.300003051758,709.727,2021-05-26 06:48:58.902247,2021-05-26 06:48:58.905860,1,P2,0.003613,218,1600,19600,0,1
Rural-Day1-P2,123.053,FLY526-01-F1,11.0726670787393,48.1110099253588,0.016309213,0.037556794,-3.625061,3.6252923,447.266023600837,123100,112.699996948242,713.986,2021-05-26 06:48:59.264060,2021-05-26 06:48:59.265840,1,P2,0.00178,158,1600,19600,0,1
Rural-Day1-P2,127.059,FLY526-01-F1,11.0726672047774,48.1110113613435,-0.027330536,-0.6900627,-0.2535973,0.73569363,447.819443406113,127100,121.800003051758,723.742,2021-05-26 06:49:03.353287,2021-05-26 06:49:03.355087,1,P2,0.0018,218,1600,19600,0,1
Rural-Day1-P2,134.872,FLY526-01-F1,11.0720464523698,48.1109255125314,-1.7847464,-7.08496,-0.015571468,7.306314,494.902537446792,134900,121.599998474121,723.283,2021-05-26 06:49:11.204997,2021-05-26 06:49:11.206795,1,P2,0.001798,213,1600,19600,0,1
Rural-Day1-P2,135.873,FLY526-01-F1,11.0719440861026,48.1109082199022,-1.9365349,-7.7570033,0.19175105,7.997377,502.742264597638,135900,121.5,723.261,2021-05-26 06:49:12.095057,2021-05-26 06:49:12.096787,1,P2,0.00173,158,1600,19600,0,1
Rural-Day1-P2,137.876,FLY526-01-F1,11.0717256114082,48.1108745885472,-1.817441,-8.054474,-0.010191806,8.256982,519.389621989376,137900,121.5,723.21,2021-05-26 06:49:14.261878,2021-05-26 06:49:14.263919,1,P2,0.002041,218,1600,19600,0,1
Rural-Day1-P2,164.02,FLY526-01-F1,11.0725447338875,48.1109943457778,1.588705,6.3845453,0.15463987,6.5810575,681.220912894314,164100,121.300003051758,722.651,2021-05-26 06:49:40.615657,2021-05-26 06:49:40.617206,1,P2,0.001549,158,1600,19600,0,1
Rural-Day1-P2,172.037,FLY526-01-F1,11.0726174913532,48.1110067567292,0.02825084,0.09519079,3.0899944,3.0915892,688.481391879123,172100,102.099998474121,704.593,2021-05-26 06:49:48.711148,2021-05-26 06:49:48.712696,1,P2,0.001548,218,1600,19600,0,1
Rural-Day1-P2,172.838,FLY526-01-F1,11.0726186274413,48.1110072085052,0.06558103,0.114138894,3.098673,3.1014678,688.59933716331,172900,99.5999984741211,702.175,2021-05-26 06:49:49.838755,2021-05-26 06:49:49.841534,1,P2,0.002779,158,1600,19600,0,1
Rural-Day1-P2,174.04,FLY526-01-F1,11.0726190425563,48.1110072691126,-0.0735303,-0.0014451474,2.8789232,2.8798625,688.732513992908,174100,96.1999969482422,698.694,2021-05-26 06:49:50.881149,2021-05-26 06:49:50.883275,1,P2,0.002126,217,1600,19600,0,1
Rural-Day1-P2,176.843,FLY526-01-F1,11.0726210028189,48.111006479187,0.012319277,0.033832096,3.034768,3.0349817,689.132813559714,176900,87.6999969482422,690.116,2021-05-26 06:49:53.326271,2021-05-26 06:49:53.327865,1,P2,0.001594,158,1600,19600,0,1
Rural-Day1-P2,180.049,FLY526-01-F1,11.072624278117,48.1110072943437,0.13383155,0.27302128,2.954981,2.9705832,689.705734983451,180100,77.6999969482422,680.596,2021-05-26 06:49:56.853575,2021-05-26 06:49:56.855639,1,P2,0.002064,218,1600,19600,0,1
Rural-Day1-P2,183.054,FLY526-01-F1,11.0726261660718,48.1110078110523,0.1423239,0.0033231415,3.0464697,3.0497942,690.420790450726,183100,68.5999984741211,671.58,2021-05-26 06:49:59.457283,2021-05-26 06:49:59.459240,1,P2,0.001957,158,1600,19600,0,1
Rural-Day1-P2,184.858,FLY526-01-F1,11.0726250204898,48.1110077206215,0.0187836,0.0036422147,3.009477,3.0095377,690.549172880723,184900,63.2000007629395,666.217,2021-05-26 06:50:01.424596,2021-05-26 06:50:01.426386,1,P2,0.00179,213,1600,19600,0,1
Rural-Day1-P2,186.06,FLY526-01-F1,11.0726253580113,48.1110074002903,-0.030203434,0.061859626,3.022235,3.0230188,690.62436992845,186100,59.5,662.618,2021-05-26 06:50:02.190865,2021-05-26 06:50:02.192567,1,P2,0.001702,218,1600,19600,0,1
Rural-Day1-P2,188.863,FLY526-01-F1,11.07262691994,48.1110063801027,0.095776804,-0.033532806,3.0422893,3.043981,690.929844689535,188900,50.9000015258789,654.116,2021-05-26 06:50:05.677215,2021-05-26 06:50:05.679103,1,P2,0.001888,158,1600,19600,0,1
Rural-Day1-P2,191.067,FLY526-01-F1,11.0726268949479,48.1110057702146,0.020946452,-0.0075008753,3.0897827,3.0898628,691.201534104522,191100,44.0999984741211,647.449,2021-05-26 06:50:07.014958,2021-05-26 06:50:07.016498,1,P2,0.00154,218,1600,19600,0,1
Rural-Day1-P2,206.897,FLY526-01-F1,11.0728511544644,48.1110284972057,-0.04420808,0.05300072,0.031059995,0.07568456,709.992855560896,206900,12.8000001907349,617.774,2021-05-26 06:50:23.791607,2021-05-26 06:50:23.794703,1,P2,0.003096,217,1600,19600,0,1
Rural-Day1-P2,211.103,FLY526-01-F1,11.0728684953314,48.1110302549074,0.2776792,1.2640259,0.8970586,1.5746686,712.015804879418,211200,6.80000019073486,612.4,2021-05-26 06:50:27.557193,2021-05-26 06:50:27.559472,1,P2,0.002279,218,1600,19600,0,1
Rural-Day1-P2,366.06,,11.0729774403174,48.1110411621976,-0.0017714171,0.0074157137,-0.00017835521,0.007626437,727.864677104538,227200,0,608.312,2021-05-26 06:53:02.154922,2021-05-26 06:53:02.156663,1,P2,0.001741,213,1600,19600,0,1
Rural-Day1-P2,366.06,,11.0729774403174,48.1110411621976,-0.0017714171,0.0074157137,-0.00017835521,0.007626437,727.864677104538,227200,0,608.312,2021-05-26 06:53:02.796559,2021-05-26 06:53:02.798075,1,P2,0.001516,218,1600,19600,0,1
Rural-Day1-P2,378.083,,11.0729742481295,48.1110371080853,-0.006745844,-0.0356874,-0.021932073,0.042427734,728.621864928174,227200,0,608.362,2021-05-26 06:53:14.743467,2021-05-26 06:53:14.747037,1,P2,0.00357,213,1600,19600,0,1
Rural-Day1-P2,379.085,,11.0729732441095,48.1110365745859,-0.031127922,-0.063634604,-0.05110116,0.087347806,728.722191293489,227200,0,608.422,2021-05-26 06:53:15.675783,2021-05-26 06:53:15.679127,1,P2,0.003344,218,1600,19600,0,1
Rural-Day1-P2,380.088,,11.0729736352075,48.1110361813916,-0.0383026,0.070583366,-0.06311108,0.1021377,728.796713877829,227200,0,608.473,2021-05-26 06:53:16.353265,2021-05-26 06:53:16.354803,1,P2,0.001538,217,1600,19600,0,1
Rural-Day1-P2,380.889,,11.0729746967042,48.1110360198027,-0.025614811,0.08812431,-0.036083773,0.0986106,728.895657993382,227200,0,608.517,2021-05-26 06:53:17.471788,2021-05-26 06:53:17.473436,1,P2,0.001648,218,1600,19600,0,1
Rural-Day1-P2,507.068,FLY526-02-F6,11.072991882769,48.1110424536807,0.0687636,0.18158431,-4.478431,4.4826384,735.918730849608,238100,19.6000003814697,626.647,2021-05-26 06:55:23.425917,2021-05-26 06:55:23.427800,1,P2,0.001883,158,1600,19600,0,1
Rural-Day1-P2,510.073,FLY526-02-F6,11.0729882463686,48.111041078139,-0.025821498,-0.11469139,-4.846705,4.8481307,736.384204817098,241100,33.4000015258789,640.309,2021-05-26 06:55:26.753243,2021-05-26 06:55:26.754889,1,P2,0.001646,218,1600,19600,0,1
Rural-Day1-P2,510.876,FLY526-02-F6,11.0729853472861,48.111040481894,-0.07135488,-0.20671017,-4.8757334,4.880635,736.613047968137,241900,37.4000015258789,644.121,2021-05-26 06:55:27.995344,2021-05-26 06:55:27.997262,1,P2,0.001918,158,1600,19600,0,1
Rural-Day1-P2,513.881,FLY526-02-F6,11.0729845432798,48.111042757563,0.07693446,-0.7493392,0.21231872,0.78262854,737.360111638138,244900,42.5,650.43,2021-05-26 06:55:30.255617,2021-05-26 06:55:30.257322,1,P2,0.001705,335,1600,19600,0,1
Rural-Day1-P2,515.885,FLY526-02-F6,11.072883973287,48.1110371393319,-0.9480141,-4.5582123,0.3345559,4.6677575,744.903782355675,246900,42.4000015258789,650.153,2021-05-26 06:55:32.226055,2021-05-26 06:55:32.227571,1,P2,0.001516,218,1600,19600,0,1
Rural-Day1-P2,546.046,FLY526-02-F6,11.07284345921,48.1110125169428,0.1557067,-0.038674477,-4.127419,4.130536,930.345389272069,277100,55.2999992370605,659.784,2021-05-26 06:56:02.387527,2021-05-26 06:56:02.389338,1,P2,0.001811,158,1600,19600,0,1
Rural-Day1-P2,549.052,FLY526-02-F6,11.0728397713115,48.1110121807603,-0.036190648,-0.022641424,-4.6078663,4.6080637,930.750212027683,280100,69,673.017,2021-05-26 06:56:05.118008,2021-05-26 06:56:05.119914,1,P2,0.001906,217,1600,19600,0,1
Rural-Day1-P2,550.056,FLY526-02-F6,11.0728391233133,48.1110124434837,0.056123897,-0.036824565,-4.8768635,4.8773255,930.825212524773,281100,73.9000015258789,677.696,2021-05-26 06:56:06.082470,2021-05-26 06:56:06.087121,1,P2,0.004651,158,1600,19600,0,1
Rural-Day1-P2,552.059,FLY526-02-F6,11.072840232767,48.1110116736498,-0.16677098,0.050955378,0.28792873,0.33661842,931.037127325305,283100,81.5999984741211,686.327,2021-05-26 06:56:08.118195,2021-05-26 06:56:08.120720,1,P2,0.002525,218,1600,19600,0,1
Rural-Day1-P2,552.059,FLY526-02-F6,11.072840232767,48.1110116736498,-0.16677098,0.050955378,0.28792873,0.33661842,931.037127325305,283100,81.5999984741211,686.327,2021-05-26 06:56:08.930487,2021-05-26 06:56:08.932596,1,P2,0.002109,158,1600,19600,0,1
Rural-Day1-P2,557.866,FLY526-02-F6,11.0724674564971,48.1109706816075,-1.8407042,-9.924886,0.17622063,10.095673,959.707452933709,288900,81.8000030517578,686.678,2021-05-26 06:56:14.832632,2021-05-26 06:56:15.035586,1,P2,0.202954,437,6200,24200,0,1
Rural-Day1-P2,559.068,FLY526-02-F6,11.0722931487278,48.1109583756907,-0.9695585,-11.448193,0.1610573,11.490305,972.730820863379,290100,81.8000030517578,686.639,2021-05-26 06:56:15.277617,2021-05-26 06:56:15.279263,1,P2,0.001646,456,6200,24200,0,1
Rural-Day1-P2,559.068,FLY526-02-F6,11.0722931487278,48.1109583756907,-0.9695585,-11.448193,0.1610573,11.490305,972.730820863379,290100,81.8000030517578,686.639,2021-05-26 06:56:15.983867,2021-05-26 06:56:15.986073,1,P2,0.002206,213,6200,24200,0,1
Rural-Day1-P2,561.873,FLY526-02-F6,11.0718288674349,48.1108967940617,-3.9082403,-12.481794,0.0380253,13.079411,1008.10023939737,292900,81.4000015258789,686.312,2021-05-26 06:56:18.766483,2021-05-26 06:56:18.767999,1,P2,0.001516,47,6200,24200,0,1
Rural-Day1-P2,563.077,FLY526-02-F6,11.0716195620151,48.1108600907839,-3.1924846,-12.9085045,-0.17969194,13.298636,1024.19101330929,294100,81.4000015258789,686.341,2021-05-26 06:56:19.557098,2021-05-26 06:56:19.558898,1,P2,0.0018,456,6200,24200,0,1
Rural-Day1-P2,564.078,FLY526-02-F6,11.0714540123568,48.1108336395251,-2.81223,-12.120827,0.15347157,12.443739,1036.83201025476,295100,81.5999984741211,686.408,2021-05-26 06:56:20.066764,2021-05-26 06:56:20.079672,1,P2,0.012908,213,6200,24200,0,1
Rural-Day1-P2,566.883,FLY526-02-F6,11.0710539966587,48.1107792717206,-1.4906763,-7.015022,0.1564631,7.1733623,1067.16222633168,297900,81.9000015258789,686.224,2021-05-26 06:56:23.202037,2021-05-26 06:56:23.204048,1,P2,0.002011,218,1600,19600,0,1
Rural-Day1-P2,566.883,FLY526-02-F6,11.0710539966587,48.1107792717206,-1.4906763,-7.015022,0.1564631,7.1733623,1067.16222633168,297900,81.9000015258789,686.224,2021-05-26 06:56:23.737589,2021-05-26 06:56:23.739416,1,P2,0.001827,158,1600,19600,0,1
Rural-Day1-P2,568.085,FLY526-02-F6,11.0709968980974,48.1107658496683,-0.5646979,-1.7428887,0.2016358,1.84315,1071.72775247152,299100,81.8000030517578,685.91,2021-05-26 06:56:24.862436,2021-05-26 06:56:24.863972,1,P2,0.001536,218,1600,19600,0,1
Rural-Day1-P2,577.103,FLY526-02-F6,11.0719716879418,48.1108672738634,2.7646618,10.246425,0.05444967,10.612989,1146.63408483866,308200,81.5,685.348,2021-05-26 06:56:33.987737,2021-05-26 06:56:33.989416,1,P2,0.001679,158,1600,19600,0,1
Rural-Day1-P2,585.019,FLY526-02-F6,11.0725649823045,48.1109658335017,0.028367702,-0.1701373,-2.983056,2.9880388,1192.45784849812,316100,87.0999984741211,689.936,2021-05-26 06:56:41.553441,2021-05-26 06:56:41.555163,1,P2,0.001722,218,1600,19600,0,1
Rural-Day1-P2,585.82,FLY526-02-F6,11.0725620036785,48.1109654506285,-0.009834469,-0.19438744,-3.432642,3.4381554,1192.68771549049,316900,89.6999969482422,692.371,2021-05-26 06:56:42.917290,2021-05-26 06:56:42.919061,1,P2,0.001771,158,1600,19600,0,1
Rural-Day1-P2,588.826,FLY526-02-F6,11.072556953788,48.1109630629127,0.028676378,0.035624385,-3.3125942,3.3129098,1193.19447444961,319900,99.8000030517578,702.447,2021-05-26 06:56:45.804504,2021-05-26 06:56:45.808684,1,P2,0.00418,217,1600,19600,0,1
Rural-Day1-P2,589.827,FLY526-02-F6,11.072558224895,48.1109633296518,0.016761169,0.11412749,-3.666649,3.668463,1193.32935652062,320900,103.400001525879,705.858,2021-05-26 06:56:46.317699,2021-05-26 06:56:46.319468,1,P2,0.001769,158,1600,19600,0,1
Rural-Day1-P2,591.029,FLY526-02-F6,11.0725578200436,48.1109638885012,0.035373025,0.08747133,-3.0077634,3.009243,1193.44440217562,322100,107.400001525879,709.999,2021-05-26 06:56:47.407917,2021-05-26 06:56:47.411008,1,P2,0.003091,213,1600,19600,0,1
Rural-Day1-P2,592.834,FLY526-02-F6,11.0725593808433,48.1109641734398,0.0060552577,0.0834727,-3.2117057,3.212796,1193.64036599053,323900,113.300003051758,715.711,2021-05-26 06:56:49.030114,2021-05-26 06:56:49.032678,1,P2,0.002564,158,1600,19600,0,1
Rural-Day1-P2,594.038,FLY526-02-F6,11.072560048907,48.1109646559999,0.012371625,0.17952487,-2.948363,2.9538493,1193.75905594419,325100,116.800003051758,719.364,2021-05-26 06:56:50.707464,2021-05-26 06:56:50.709267,1,P2,0.001803,218,1600,19600,0,1
Rural-Day1-P2,599.844,FLY526-02-F6,11.0724132627661,48.1109440498129,-2.1139498,-6.357421,0.06361,6.6999726,1206.00309093551,330900,119.5,722.644,2021-05-26 06:56:56.589139,2021-05-26 06:56:56.591517,1,P2,0.002378,213,1600,19600,0,1
Rural-Day1-P2,601.046,FLY526-02-F6,11.0722909371074,48.1109249393972,-1.7941309,-8.354366,-0.0038169487,8.544844,1215.35768345995,332100,119.599998474121,722.655,2021-05-26 06:56:57.008648,2021-05-26 06:56:57.010578,1,P2,0.00193,158,1600,19600,0,1
Rural-Day1-P2,604.854,FLY526-02-F6,11.0718185920422,48.1108624230153,-1.9532188,-9.613089,0.06469269,9.809726,1251.1234362284,335900,119.400001525879,722.315,2021-05-26 06:57:01.946915,2021-05-26 06:57:01.948587,1,P2,0.001672,218,1600,19600,0,1
Rural-Day1-P2,608.038,FLY526-02-F6,11.071401458969,48.1108006666087,-2.2680078,-9.62396,-0.009086551,9.887595,1282.85256063366,339100,119.400001525879,722.183,2021-05-26 06:57:04.348866,2021-05-26 06:57:04.350669,1,P2,0.001803,158,1600,19600,0,1
Rural-Day1-P2,619.86,FLY526-02-F6,11.0714889035727,48.1107495418308,3.133154,12.499333,-0.016131707,12.886048,1369.68587313466,350900,119.599998474121,722.195,2021-05-26 06:57:16.175506,2021-05-26 06:57:16.177328,1,P2,0.001822,218,1600,19600,0,1
Rural-Day1-P2,628.071,FLY526-02-F6,11.0724640279108,48.1109493678941,0.37132874,0.42967892,0.9914788,1.142602,1445.9079912812,359100,117,720.072,2021-05-26 06:57:24.035556,2021-05-26 06:57:24.039029,1,P2,0.003473,213,1600,19600,0,1
Rural-Day1-P2,628.071,FLY526-02-F6,11.0724640279108,48.1109493678941,0.37132874,0.42967892,0.9914788,1.142602,1445.9079912812,359100,117,720.072,2021-05-26 06:57:24.479405,2021-05-26 06:57:24.481205,1,P2,0.0018,158,1600,19600,0,1
Rural-Day1-P2,629.873,FLY526-02-F6,11.072492036808,48.110954444451,0.29315427,1.7195615,0.4431206,1.799774,1448.10152720505,360900,116.400001525879,719.119,2021-05-26 06:57:26.699606,2021-05-26 06:57:26.703572,1,P2,0.003966,218,1600,19600,0,1
Rural-Day1-P2,633.88,FLY526-02-F6,11.0726252864734,48.1109684347,-0.10719146,0.047344238,2.8519776,2.854384,1458.84745585204,364900,112,715.437,2021-05-26 06:57:30.969920,2021-05-26 06:57:30.973318,1,P2,0.003398,158,1600,19600,0,1
Rural-Day1-P2,637.084,FLY526-02-F6,11.0726236845163,48.1109674443129,0.049837034,-0.0015783148,2.975864,2.9762816,1459.55641529784,368100,103,706.077,2021-05-26 06:57:33.814768,2021-05-26 06:57:33.816524,1,P2,0.001756,218,1600,19600,0,1
Rural-Day1-P2,638.888,FLY526-02-F6,11.0726214326623,48.110966599183,-0.0989288,-0.06285352,3.0900695,3.0922916,1459.87009648916,369900,97.8000030517578,700.604,2021-05-26 06:57:35.300863,2021-05-26 06:57:35.303884,1,P2,0.003021,158,1600,19600,0,1
Rural-Day1-P2,640.092,FLY526-02-F6,11.0726210185736,48.1109674743023,0.055124708,0.058791928,2.936364,2.9374697,1460.06455937739,371100,94.1999969482422,697.008,2021-05-26 06:57:36.304738,2021-05-26 06:57:36.306268,1,P2,0.00153,218,1600,19600,0,1
Rural-Day1-P2,644.899,FLY526-02-F6,11.0726235748488,48.1109663219177,0.05286139,0.059022035,2.8393848,2.84049,1460.73607526255,375900,79.6999969482422,682.583,2021-05-26 06:57:41.070259,2021-05-26 06:57:41.072211,1,P2,0.001952,158,1600,19600,0,1
Rural-Day1-P2,645.9,FLY526-02-F6,11.0726203140738,48.1109659906661,-0.029198872,-0.038021207,3.0980327,3.0984037,1460.98919243061,377000,76.0999984741211,679.6,2021-05-26 06:57:42.368442,2021-05-26 06:57:42.370098,1,P2,0.001656,213,1600,19600,0,1
Rural-Day1-P2,646.902,FLY526-02-F6,11.0726226590195,48.110967480549,0.16180936,0.1686769,2.8716867,2.8811836,1461.24693064552,378000,73.1999969482422,676.662,2021-05-26 06:57:43.084804,2021-05-26 06:57:43.089106,1,P2,0.004302,217,1600,19600,0,1
Rural-Day1-P2,648.906,FLY526-02-F6,11.072626140002,48.1109686891932,0.26440072,0.26844054,2.8714817,2.8960965,1461.87660822816,380000,66.9000015258789,670.605,2021-05-26 06:57:45.026990,2021-05-26 06:57:45.028714,1,P2,0.001724,158,1600,19600,0,1
Rural-Day1-P2,651.109,FLY526-02-F6,11.0726228480767,48.1109668489277,0.07457023,0.08021078,3.1302996,3.1322148,1462.59669327356,382200,60,664.005,2021-05-26 06:57:47.000783,2021-05-26 06:57:47.004342,1,P2,0.003559,217,1600,19600,0,1
Rural-Day1-P2,651.913,FLY526-02-F6,11.0726240957312,48.1109676501743,0.059724547,0.10634303,2.86093,2.8635285,1462.73827202208,383000,57.5,661.638,2021-05-26 06:57:48.919843,2021-05-26 06:57:48.921488,1,P2,0.001645,213,1600,19600,0,1
Rural-Day1-P2,653.818,FLY526-02-F6,11.0726226687187,48.1109652627972,-0.25281134,-0.09747663,3.1537402,3.165358,1463.25459041683,384900,51.7000007629395,655.604,2021-05-26 06:57:50.290622,2021-05-26 06:57:50.292453,1,P2,0.001831,158,1600,19600,0,1
Rural-Day1-P2,654.819,FLY526-02-F6,11.072622995566,48.1109664539845,0.032570478,0.17096634,3.0012763,3.0063183,1463.51768117971,385900,48.5,652.566,2021-05-26 06:57:51.775556,2021-05-26 06:57:51.777517,1,P2,0.001961,218,1600,19600,0,1
Rural-Day1-P2,688.878,FLY526-02-F6,11.0729554933619,48.1110318274681,0.0028448633,0.029502135,-0.04019824,0.049943645,1495.00044814946,419900,1.10000002384186,607.952,2021-05-26 06:58:25.221510,2021-05-26 06:58:25.223312,1,P2,0.001802,217,1600,19600,0,1
Rural-Day1-P2,690.08,FLY526-02-F6,11.0729551500928,48.1110315392417,-0.014847945,0.024495969,-0.041346405,0.05029949,1495.04904237581,420900,0,608,2021-05-26 06:58:26.232308,2021-05-26 06:58:26.233860,1,P2,0.001552,213,1600,19600,0,1
Rural-Day1-P2,690.08,FLY526-02-F6,11.0729551500928,48.1110315392417,-0.014847945,0.024495969,-0.041346405,0.05029949,1495.04904237581,420900,0,608,2021-05-26 06:58:26.721489,2021-05-26 06:58:26.723823,1,P2,0.002334,218,1600,19600,0,1
Rural-Day1-P2,690.88,FLY526-02-F6,11.0729551594327,48.1110315230142,0.008380794,0.051672015,-0.037860207,0.06460364,1495.07969775826,420900,0,608.028,2021-05-26 06:58:27.971217,2021-05-26 06:58:27.973327,1,P2,0.00211,217,1600,19600,0,1
Rural-Day1-P2,693.083,FLY526-02-F6,11.0729554818153,48.1110317246563,-0.0077479524,0.0795645,-0.06278968,0.10165177,1495.18709254956,420900,0,608.139,2021-05-26 06:58:29.701739,2021-05-26 06:58:29.703581,1,P2,0.001842,213,1600,19600,0,1
Rural-Day1-P2,693.884,FLY526-02-F6,11.0729555345193,48.1110318419336,0.0021864043,0.007647572,-0.021435793,0.022863923,1495.23582337201,420900,0,608.221,2021-05-26 06:58:30.646191,2021-05-26 06:58:30.647859,1,P2,0.001668,218,1600,19600,0,1
Rural-Day1-P2,791.008,,11.0729572203821,48.1110298586468,-0.006071564,0.0045278845,0.010760587,0.01315887,1500.51895106994,420900,0,608.376,2021-05-26 07:00:07.590381,2021-05-26 07:00:07.592273,1,P2,0.001892,217,1600,19600,0,1
Rural-Day1-P2,794.018,FLY526-03-F4,11.0729570272194,48.1110308782758,-0.0040437393,0.009253324,-0.0021356193,0.010321662,1500.67887312113,420900,0,608.257,2021-05-26 07:00:10.531295,2021-05-26 07:00:10.533464,1,P2,0.002169,213,1600,19600,0,1
Rural-Day1-P2,795.019,FLY526-03-F4,11.0729570710967,48.1110316349991,-0.029392976,0.043695763,-0.0073156594,0.053167526,1500.7726340459,420900,0,608.265,2021-05-26 07:00:11.124418,2021-05-26 07:00:11.126129,1,P2,0.001711,217,1600,19600,0,1
Rural-Day1-P2,799.828,FLY526-03-F4,11.0729562242908,48.1110331757742,-0.004182198,0.008001258,0.0036211258,0.009727459,1501.04675598382,420900,0,608.191,2021-05-26 07:00:16.354692,2021-05-26 07:00:16.356398,1,P2,0.001706,218,1600,19600,0,1
Rural-Day1-P2,824.88,FLY526-03-F4,11.0729662440662,48.1110358275991,-0.1242793,-0.067413315,-4.954789,4.956806,1503.31338706538,431200,23,628.508,2021-05-26 07:00:41.084792,2021-05-26 07:00:41.086456,1,P2,0.001664,158,1600,19600,0,1
